algorithm,collection,dataset,algo_training_type,algo_input_dimensionality,dataset_training_type,dataset_input_dimensionality,status,error_message,repetition,hyper_params_id,hyper_params,train_main_time,train_preprocess_time,train_postprocess_time,execute_main_time,execute_preprocess_time,execute_postprocess_time,ROC_AUC
OmniAnomaly,skab,other_14,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",224.9046769142151,,,11.938742399215698,,0.0046651363372802734,0.8159931720447756
OmniAnomaly,skab,other_15,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",226.86731052398682,,,12.001803159713745,,0.003968715667724609,0.5825683779826574
OmniAnomaly,skab,other_16,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",226.0621314048767,,,11.865383625030518,,0.002897024154663086,0.6860650967917136
OmniAnomaly,skab,other_17,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",225.483989238739,,,11.922614812850952,,0.0022008419036865234,0.41462552362656424
OmniAnomaly,skab,other_18,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",34659.34155726433,,,11.381993532180786,,0.0010552406311035156,0.655608230717208
OmniAnomaly,skab,other_19,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",229.13050031661987,,,11.266603469848633,,0.0033693313598632812,0.42884509431917983
OmniAnomaly,skab,other_20,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",225.2992639541626,,,11.62251615524292,,0.004181623458862305,0.8529424102594835
OmniAnomaly,skab,other_21,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",229.2826964855194,,,11.83523964881897,,0.004028797149658203,0.7412549706814046
OmniAnomaly,skab,other_22,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",226.82450079917908,,,12.894624471664429,,0.004579305648803711,0.6123535039464243
OmniAnomaly,skab,valve1_0,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",232.33705186843872,,,12.135813474655151,,0.0026655197143554688,0.7837134072449399
OmniAnomaly,skab,valve1_1,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",233.76519584655762,,,13.40811014175415,,0.0035195350646972656,0.7464092726140495
OmniAnomaly,skab,valve1_10,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",230.52602767944336,,,11.629653215408325,,0.0058135986328125,0.7506301360692229
OmniAnomaly,skab,valve1_11,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",230.18531036376953,,,11.804649114608765,,0.005346536636352539,0.7905140209013098
OmniAnomaly,skab,valve1_12,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",226.4845461845398,,,11.571229696273804,,0.0044782161712646484,0.7866663960846786
OmniAnomaly,skab,valve1_13,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",226.83336925506592,,,12.094786405563354,,0.0046503543853759766,0.779638028945508
OmniAnomaly,skab,valve1_14,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",228.18943786621094,,,14.306370735168457,,0.003760099411010742,0.7983302851723905
OmniAnomaly,skab,valve1_15,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",232.46337389945984,,,12.076826810836792,,0.004980325698852539,0.7931177501128129
OmniAnomaly,skab,valve1_2,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",226.09825682640076,,,11.548581600189209,,0.0021784305572509766,0.8845866203469156
OmniAnomaly,skab,valve1_3,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",221.82879447937012,,,10.90472960472107,,0.0027282238006591797,0.7510831284470729
OmniAnomaly,skab,valve1_4,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",215.4949026107788,,,14.75161075592041,,0.004399299621582031,0.8512794118776743
OmniAnomaly,skab,valve1_5,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",223.4034140110016,,,10.78737759590149,,0.0027294158935546875,0.8059130423290038
OmniAnomaly,skab,valve1_6,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",215.44872951507568,,,10.809844493865967,,0.0022487640380859375,0.776722873296082
OmniAnomaly,skab,valve1_7,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",228.464910030365,,,18.198938608169556,,0.0032958984375,0.761533086061388
OmniAnomaly,skab,valve1_8,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",221.9694905281067,,,11.021121263504028,,0.0023169517517089844,0.7552923387096775
OmniAnomaly,skab,valve1_9,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",216.20021390914917,,,10.78563404083252,,0.0017344951629638672,0.7442646019233591
OmniAnomaly,skab,valve2_0,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",215.82700276374817,,,13.27159070968628,,0.0010979175567626953,0.7419049074003347
OmniAnomaly,skab,valve2_1,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",224.70491194725037,,,11.17210054397583,,0.0,0.8425932782097165
OmniAnomaly,skab,valve2_2,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",221.52894473075867,,,11.32431936264038,,0.0005211830139160156,0.7813506708515849
OmniAnomaly,skab,valve2_3,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",221.03811645507812,,,11.045681476593018,,0.0005240440368652344,0.8489789029535864
MTAD-GAT,skab,other_13,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",154.7649052143097,,,2.014514923095703,,0.0005164146423339844,0.6131005906726615
MTAD-GAT,skab,other_14,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",155.06805300712585,,,2.1652402877807617,,0.0005319118499755859,0.31679414371532677
MTAD-GAT,skab,other_15,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",155.02136945724487,,,2.169367551803589,,0.0005564689636230469,0.23907389702686982
MTAD-GAT,skab,other_16,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",154.88000535964966,,,2.117706298828125,,0.0005116462707519531,0.2743259494898552
MTAD-GAT,skab,other_17,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",160.73938083648682,,,2.4389476776123047,,0.0011706352233886719,0.5941627311294324
MTAD-GAT,skab,other_18,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",165.06144261360168,,,2.341184139251709,,0.0006937980651855469,0.3711958377694301
MTAD-GAT,skab,other_19,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",160.96090507507324,,,2.398393154144287,,0.0010271072387695312,0.4045892856731206
MTAD-GAT,skab,other_20,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",162.16369915008545,,,2.202632188796997,,0.0007953643798828125,0.5747078564151735
MTAD-GAT,skab,other_21,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",166.64900875091553,,,2.1821258068084717,,0.0005633831024169922,0.6577913324796119
MTAD-GAT,skab,other_22,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",159.52286982536316,,,2.048273801803589,,0.0005183219909667969,0.7463366020888145
MTAD-GAT,skab,valve1_0,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",157.90794396400452,,,2.2471601963043213,,0.0010864734649658203,0.15207630188250926
MTAD-GAT,skab,valve1_1,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",158.16514706611633,,,2.2103865146636963,,0.0010309219360351562,0.10240520144901334
MTAD-GAT,skab,valve1_10,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",157.79479956626892,,,2.182184934616089,,0.0010783672332763672,0.010651224288272601
MTAD-GAT,skab,valve1_11,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",158.1078281402588,,,2.1139535903930664,,0.0010466575622558594,0.1820521654540664
MTAD-GAT,skab,valve1_12,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",157.16727375984192,,,2.096424102783203,,0.0005371570587158203,0.01583242857481085
MTAD-GAT,skab,valve1_13,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",156.30868434906006,,,2.203958749771118,,0.0005667209625244141,0.15860839683554362
MTAD-GAT,skab,valve1_14,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",156.90888738632202,,,2.4625017642974854,,0.0003540515899658203,0.14435751541014696
MTAD-GAT,skab,valve1_15,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",156.90518307685852,,,2.185033082962036,,0.0,0.031796644811934276
MTAD-GAT,skab,valve1_2,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",155.3795874118805,,,2.2185561656951904,,0.0005159378051757812,0.3603089591726778
MTAD-GAT,skab,valve1_3,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",155.04537296295166,,,2.1796202659606934,,0.0005517005920410156,0.10768489600637918
MTAD-GAT,skab,valve1_4,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",156.47823667526245,,,2.0939884185791016,,0.0005314350128173828,0.20543567604108254
MTAD-GAT,skab,valve1_5,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",155.76650881767273,,,2.187279462814331,,0.0005238056182861328,0.21311204580823584
MTAD-GAT,skab,valve1_6,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",156.32017993927002,,,2.2343227863311768,,0.0005152225494384766,0.08911964924425984
MTAD-GAT,skab,valve1_7,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",155.23654866218567,,,2.232235908508301,,0.0005295276641845703,0.1124478130767439
MTAD-GAT,skab,valve1_8,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",155.26796436309814,,,2.168842077255249,,0.0005540847778320312,0.01738575268817204
MTAD-GAT,skab,valve1_9,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",155.46539449691772,,,2.125793933868408,,0.0005543231964111328,0.18638376482200258
MTAD-GAT,skab,valve2_0,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",156.40001487731934,,,2.147343158721924,,0.0005249977111816406,0.1376460866485657
MTAD-GAT,skab,valve2_1,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",156.59521794319153,,,2.1066510677337646,,0.000545501708984375,0.09121313093915834
MTAD-GAT,skab,valve2_2,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",155.33696484565735,,,2.1709697246551514,,0.0005218982696533203,0.2063049701652123
MTAD-GAT,skab,valve2_3,SEMI_SUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,Status.OK,,1,68475eda2a5c3cb0de12f7a3dee4bd2b,"{""epochs"": 10, ""window_size"": 30}",157.3942449092865,,,2.119044065475464,,0.0005350112915039062,0.5508143459915612
